Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Accrual Date
CPF,CENTRAL PACIFIC FINANCIAL CORP,Financials,Equity,"144,267.26",0.00,"144,267.26","8,258.00",17.47,United States,New York Stock Exchange Inc.,USD,1.00,--
GIC,GLOBAL INDUSTRIAL,Industrials,Equity,"144,371.97",0.00,"144,371.97","3,903.00",36.99,United States,New York Stock Exchange Inc.,USD,1.00,--
FRPH,FRP HOLDINGS INC,Real Estate,Equity,"144,474.60",0.00,"144,474.60","2,476.00",58.35,United States,NASDAQ,USD,1.00,--
TRST,TRUSTCO BANK CORP,Financials,Equity,"144,521.04",0.00,"144,521.04","5,288.00",27.33,United States,NASDAQ,USD,1.00,--
IIIN,INSTEEL INDUSTRIES INC,Industrials,Equity,"142,669.44",0.00,"142,669.44","4,216.00",33.84,United States,New York Stock Exchange Inc.,USD,1.00,--
USLM,UNITED STATES LIME AND MINERALS IN,Materials,Equity,"142,818.40",0.00,"142,818.40",668.00,213.80,United States,NASDAQ,USD,1.00,--
RUSHB,RUSH ENTERPRISES INC CLASS B,Industrials,Equity,"142,857.00",0.00,"142,857.00","3,300.00",43.29,United States,NASDAQ,USD,1.00,--
EHAB,ENHABIT INC,Health Care,Equity,"142,985.70",0.00,"142,985.70","14,157.00",10.10,United States,New York Stock Exchange Inc.,USD,1.00,--
CAVA,CAVA GROUP INC,Consumer Discretionary,Equity,"141,297.54",0.00,"141,297.54","4,233.00",33.38,United States,New York Stock Exchange Inc.,USD,1.00,--
VVX,V2X INC,Industrials,Equity,"141,411.10",0.00,"141,411.10","3,281.00",43.10,United States,New York Stock Exchange Inc.,USD,1.00,--
HDSN,HUDSON TECHNOLOGIES INC,Industrials,Equity,"141,572.20",0.00,"141,572.20","11,165.00",12.68,United States,NASDAQ,USD,1.00,--
GDYN,GRID DYNAMICS HOLDINGS INC CLASS A,Information Technology,Equity,"141,574.58",0.00,"141,574.58","11,174.00",12.67,United States,NASDAQ,USD,1.00,--
MSBI,MIDLAND STATES BANCORP INC,Financials,Equity,"141,588.40",0.00,"141,588.40","6,140.00",23.06,United States,NASDAQ,USD,1.00,--
DDD,3D SYSTEMS CORP,Industrials,Equity,"141,793.76",0.00,"141,793.76","30,559.00",4.64,United States,New York Stock Exchange Inc.,USD,1.00,--
TILE,INTERFACE INC,Industrials,Equity,"141,828.03",0.00,"141,828.03","14,197.00",9.99,United States,NASDAQ,USD,1.00,--
FLGT,FULGENT GENETICS INC,Health Care,Equity,"141,934.20",0.00,"141,934.20","5,165.00",27.48,United States,NASDAQ,USD,1.00,--
LC,LENDINGCLUB CORP,Financials,Equity,"142,028.37",0.00,"142,028.37","25,317.00",5.61,United States,New York Stock Exchange Inc.,USD,1.00,--
RVLV,REVOLVE GROUP CLASS A INC,Consumer Discretionary,Equity,"140,296.20",0.00,"140,296.20","9,570.00",14.66,United States,New York Stock Exchange Inc.,USD,1.00,--
NBN,NORTHEAST BANK,Financials,Equity,"140,450.00",0.00,"140,450.00","2,809.00",50.00,United States,NASDAQ,USD,1.00,--
HAFC,HANMI FINANCIAL CORP,Financials,Equity,"140,807.40",0.00,"140,807.40","8,508.00",16.55,United States,NASDAQ,USD,1.00,--
AMRK,A MARK PRECIOUS METALS INC,Financials,Equity,"140,819.80",0.00,"140,819.80","5,060.00",27.83,United States,NASDAQ,USD,1.00,--
IAS,INTEGRAL AD SCIENCE HOLDING CORP,Communication,Equity,"141,034.40",0.00,"141,034.40","9,932.00",14.20,United States,NASDAQ,USD,1.00,--
DCGO,DOCGO INC,Health Care,Equity,"139,184.50",0.00,"139,184.50","24,206.00",5.75,United States,NASDAQ,USD,1.00,--
SWI,SOLARWINDS CORP,Information Technology,Equity,"139,196.16",0.00,"139,196.16","12,083.00",11.52,United States,New York Stock Exchange Inc.,USD,1.00,--
CYRX,CRYOPORT INC,Health Care,Equity,"139,372.82",0.00,"139,372.82","9,941.00",14.02,United States,NASDAQ,USD,1.00,--
HTBK,HERITAGE COMMERCE CORP,Financials,Equity,"139,690.58",0.00,"139,690.58","16,262.00",8.59,United States,NASDAQ,USD,1.00,--
EAF,GRAFTECH INTERNATIONAL LTD,Industrials,Equity,"139,923.06",0.00,"139,923.06","56,194.00",2.49,United States,New York Stock Exchange Inc.,USD,1.00,--
CASS,CASS INFORMATION SYSTEMS INC,Financials,Equity,"137,662.11",0.00,"137,662.11","3,347.00",41.13,United States,NASDAQ,USD,1.00,--
HOV,HOVNANIAN ENTERPRISES INC CLASS A,Consumer Discretionary,Equity,"137,808.50",0.00,"137,808.50","1,502.00",91.75,United States,New York Stock Exchange Inc.,USD,1.00,--
AOSL,ALPHA AND OMEGA SEMICONDUCTOR LTD,Information Technology,Equity,"138,031.23",0.00,"138,031.23","6,277.00",21.99,United States,NASDAQ,USD,1.00,--
PLL,PIEDMONT LITHIUM INC,Materials,Equity,"138,134.28",0.00,"138,134.28","4,803.00",28.76,United States,NASDAQ,USD,1.00,--
SRRK,SCHOLAR ROCK HOLDING CORP,Health Care,Equity,"138,520.58",0.00,"138,520.58","12,226.00",11.33,United States,NASDAQ,USD,1.00,--
EVLV,EVOLV TECHNOLOGIES HOLDINGS INC CL,Information Technology,Equity,"136,630.80",0.00,"136,630.80","33,736.00",4.05,United States,NASDAQ,USD,1.00,--
TRC,TEJON RANCH,Real Estate,Equity,"136,981.76",0.00,"136,981.76","8,312.00",16.48,United States,New York Stock Exchange Inc.,USD,1.00,--
EBF,ENNIS INC,Industrials,Equity,"137,003.07",0.00,"137,003.07","6,411.00",21.37,United States,New York Stock Exchange Inc.,USD,1.00,--
TPB,TURNING POINT BRANDS INC,Consumer Staples,Equity,"137,257.12",0.00,"137,257.12","5,999.00",22.88,United States,New York Stock Exchange Inc.,USD,1.00,--
REVG,REV GROUP INC,Industrials,Equity,"137,580.48",0.00,"137,580.48","9,246.00",14.88,United States,New York Stock Exchange Inc.,USD,1.00,--
AMNB,AMERICAN NATIONAL BANKSHARES INC,Financials,Equity,"137,647.08",0.00,"137,647.08","3,282.00",41.94,United States,NASDAQ,USD,1.00,--
STKL,SUNOPTA INC,Consumer Staples,Equity,"135,836.29",0.00,"135,836.29","27,553.00",4.93,Canada,NASDAQ,USD,1.00,--
PFIS,PEOPLES FINANCIAL SERVICES CORP,Financials,Equity,"136,104.00",0.00,"136,104.00","3,180.00",42.80,United States,NASDAQ,USD,1.00,--
LWLG,LIGHTWAVE LOGIC INC,Information Technology,Equity,"136,173.57",0.00,"136,173.57","31,161.00",4.37,United States,NASDAQ,USD,1.00,--
QNST,QUINSTREET INC,Communication,Equity,"136,261.84",0.00,"136,261.84","12,188.00",11.18,United States,NASDAQ,USD,1.00,--
LQDT,LIQUIDITY SERVICES INC,Industrials,Equity,"136,437.48",0.00,"136,437.48","6,649.00",20.52,United States,NASDAQ,USD,1.00,--
TRNS,TRANSCAT INC,Industrials,Equity,"134,293.13",0.00,"134,293.13","1,373.00",97.81,United States,NASDAQ,USD,1.00,--
SMBK,SMARTFINANCIAL INC,Financials,Equity,"134,659.25",0.00,"134,659.25","6,325.00",21.29,United States,NASDAQ,USD,1.00,--
ZEUS,OLYMPIC STEEL INC,Materials,Equity,"134,915.22",0.00,"134,915.22","2,486.00",54.27,United States,NASDAQ,USD,1.00,--
TBI,TRUEBLUE INC,Industrials,Equity,"133,827.13",0.00,"133,827.13","9,833.00",13.61,United States,New York Stock Exchange Inc.,USD,1.00,--
OLO,OLO INC CLASS A,Information Technology,Equity,"133,928.08",0.00,"133,928.08","26,312.00",5.09,United States,New York Stock Exchange Inc.,USD,1.00,--
SIBN,SI BONE INC,Health Care,Equity,"133,972.96",0.00,"133,972.96","7,472.00",17.93,United States,NASDAQ,USD,1.00,--
FMNB,FARMERS NATIONAL BANC CORP,Financials,Equity,"132,599.32",0.00,"132,599.32","10,642.00",12.46,United States,NASDAQ,USD,1.00,--
OSG,OVERSEAS SHIPHOLDING GROUP INC CLA,Energy,Equity,"132,835.14",0.00,"132,835.14","26,514.00",5.01,United States,New York Stock Exchange Inc.,USD,1.00,--
UVSP,UNIVEST FINANCIAL CORP,Financials,Equity,"132,972.40",0.00,"132,972.40","7,073.00",18.80,United States,NASDAQ,USD,1.00,--
HNRG,HALLADOR ENERGY,Energy,Equity,"130,748.54",0.00,"130,748.54","9,958.00",13.13,United States,NASDAQ,USD,1.00,--
LGFA,LIONS GATE ENTERTAINMENT VOTING CO,Communication,Equity,"130,797.27",0.00,"130,797.27","14,019.00",9.33,United States,New York Stock Exchange Inc.,USD,1.00,--
MTW,MANITOWOC INC,Industrials,Equity,"130,830.30",0.00,"130,830.30","9,054.00",14.45,United States,New York Stock Exchange Inc.,USD,1.00,--
GNK,GENCO SHIPPING AND TRADING LTD,Industrials,Equity,"130,859.40",0.00,"130,859.40","8,902.00",14.70,United States,New York Stock Exchange Inc.,USD,1.00,--
GSBC,GREAT SOUTHERN BANCORP INC,Financials,Equity,"131,188.27",0.00,"131,188.27","2,537.00",51.71,United States,NASDAQ,USD,1.00,--
HT,HERSHA HOSPITALITY REIT TRUST CLAS,Real Estate,Equity,"131,372.40",0.00,"131,372.40","13,190.00",9.96,United States,New York Stock Exchange Inc.,USD,1.00,--
GEFB,GREIF INC CLASS B,Materials,Equity,"131,710.32",0.00,"131,710.32","1,967.00",66.96,United States,New York Stock Exchange Inc.,USD,1.00,--
LAND,GLADSTONE LAND REIT CORP,Real Estate,Equity,"131,788.44",0.00,"131,788.44","9,114.00",14.46,United States,NASDAQ,USD,1.00,--
SPOK,SPOK HOLDINGS INC,Communication,Equity,"131,846.09",0.00,"131,846.09","7,547.00",17.47,United States,NASDAQ,USD,1.00,--
RILY,B RILEY FINANCIAL INC,Financials,Equity,"129,640.80",0.00,"129,640.80","5,686.00",22.80,United States,NASDAQ,USD,1.00,--
CCO,CLEAR CHANNEL OUTDOOR HOLDINGS INC,Communication,Equity,"130,063.08",0.00,"130,063.08","97,062.00",1.34,United States,New York Stock Exchange Inc.,USD,1.00,--
SPCE,VIRGIN GALACTIC HOLDINGS INC SHS C,Industrials,Equity,"130,193.76",0.00,"130,193.76","65,424.00",1.99,United States,New York Stock Exchange Inc.,USD,1.00,--
ACEL,ACCEL ENTERTAINMENT INC CLASS A,Consumer Discretionary,Equity,"130,462.57",0.00,"130,462.57","12,803.00",10.19,United States,New York Stock Exchange Inc.,USD,1.00,--
BFST,BUSINESS FIRST BANCSHARES INC,Financials,Equity,"130,671.10",0.00,"130,671.10","6,437.00",20.30,United States,NASDAQ,USD,1.00,--
BOWL,BOWLERO CORP CLASS A,Consumer Discretionary,Equity,"128,422.80",0.00,"128,422.80","11,880.00",10.81,United States,New York Stock Exchange Inc.,USD,1.00,--
XPER,XPERI INC,Information Technology,Equity,"128,514.22",0.00,"128,514.22","12,193.00",10.54,United States,New York Stock Exchange Inc.,USD,1.00,--
DJCO,DAILY JOURNAL CORP,Communication,Equity,"128,648.52",0.00,"128,648.52",396.00,324.87,United States,NASDAQ,USD,1.00,--
SCVL,SHOE CARNIVAL INC,Consumer Discretionary,Equity,"128,712.61",0.00,"128,712.61","5,447.00",23.63,United States,NASDAQ,USD,1.00,--
SB,SAFE BULKERS INC,Industrials,Equity,"129,060.50",0.00,"129,060.50","35,950.00",3.59,Monaco,New York Stock Exchange Inc.,USD,1.00,--
NVRI,ENVIRI CORP,Industrials,Equity,"129,219.75",0.00,"129,219.75","22,473.00",5.75,United States,New York Stock Exchange Inc.,USD,1.00,--
VZIO,VIZIO HOLDING CORP CLASS A,Consumer Discretionary,Equity,"129,247.14",0.00,"129,247.14","19,063.00",6.78,United States,New York Stock Exchange Inc.,USD,1.00,--
SRDX,SURMODICS INC,Health Care,Equity,"129,363.92",0.00,"129,363.92","3,787.00",34.16,United States,NASDAQ,USD,1.00,--
ALPN,ALPINE IMMUNE SCIENCES INC,Health Care,Equity,"129,438.00",0.00,"129,438.00","9,400.00",13.77,United States,NASDAQ,USD,1.00,--
DCO,DUCOMMUN INC,Industrials,Equity,"127,374.54",0.00,"127,374.54","2,567.00",49.62,United States,New York Stock Exchange Inc.,USD,1.00,--
BLFS,BIOLIFE SOLUTIONS INC,Health Care,Equity,"127,435.87",0.00,"127,435.87","9,391.00",13.57,United States,NASDAQ,USD,1.00,--
BSRR,SIERRA BANCORP,Financials,Equity,"127,483.50",0.00,"127,483.50","6,891.00",18.50,United States,NASDAQ,USD,1.00,--
MOFG,MIDWESTONE FINANCIAL GROUP INC,Financials,Equity,"127,536.16",0.00,"127,536.16","5,968.00",21.37,United States,NASDAQ,USD,1.00,--
INST,INSTRUCTURE HOLDINGS INC,Information Technology,Equity,"127,640.24",0.00,"127,640.24","5,122.00",24.92,United States,New York Stock Exchange Inc.,USD,1.00,--
BCML,BAYCOM CORP,Financials,Equity,"127,721.46",0.00,"127,721.46","6,114.00",20.89,United States,NASDAQ,USD,1.00,--
CRSR,CORSAIR GAMING INC,Information Technology,Equity,"126,303.30",0.00,"126,303.30","10,060.00",12.56,United States,NASDAQ,USD,1.00,--
EGY,VAALCO ENERGY INC,Energy,Equity,"126,339.00",0.00,"126,339.00","27,465.00",4.60,United States,New York Stock Exchange Inc.,USD,1.00,--
MPLN,MULTIPLAN CORP CLASS A,Health Care,Equity,"126,427.74",0.00,"126,427.74","98,006.00",1.29,United States,New York Stock Exchange Inc.,USD,1.00,--
EB,EVENTBRITE CLASS A INC,Communication,Equity,"126,431.50",0.00,"126,431.50","18,350.00",6.89,United States,New York Stock Exchange Inc.,USD,1.00,--
GRND,GRINDR INC,Communication,Equity,"126,729.72",0.00,"126,729.72","18,747.00",6.76,United States,New York Stock Exchange Inc.,USD,1.00,--
EGLE,EAGLE BULK SHIPPING INC,Industrials,Equity,"127,066.68",0.00,"127,066.68","2,964.00",42.87,United States,New York Stock Exchange Inc.,USD,1.00,--
AVXL,ANAVEX LIFE SCIENCES CORP,Health Care,Equity,"127,078.90",0.00,"127,078.90","18,967.00",6.70,United States,NASDAQ,USD,1.00,--
CLDT,CHATHAM LODGING TRUST REIT,Real Estate,Equity,"124,917.70",0.00,"124,917.70","12,682.00",9.85,United States,New York Stock Exchange Inc.,USD,1.00,--
UHAL,U HAUL HOLDING,Industrials,Equity,"125,112.66",0.00,"125,112.66","2,269.00",55.14,United States,New York Stock Exchange Inc.,USD,1.00,--
FPI,FARMLAND PARTNERS INC,Real Estate,Equity,"125,393.84",0.00,"125,393.84","10,088.00",12.43,United States,New York Stock Exchange Inc.,USD,1.00,--
CBAN,COLONY BANKCORP INC,Financials,Equity,"125,585.90",0.00,"125,585.90","11,770.00",10.67,United States,NASDAQ,USD,1.00,--
PKST,PEAKSTONE REALTY TRUST CLASS E,Real Estate,Equity,"125,714.12",0.00,"125,714.12","7,196.00",17.47,United States,New York Stock Exchange Inc.,USD,1.00,--
CCSI,CONSENSUS CLOUD SOLUTIONS INC,Information Technology,Equity,"123,718.32",0.00,"123,718.32","5,588.00",22.14,United States,NASDAQ,USD,1.00,--
BATRA,ATLANTA BRAVES HOLDINGS INC SERIES,Communication,Equity,"123,747.12",0.00,"123,747.12","3,096.00",39.97,United States,NASDAQ,USD,1.00,--
ARTNA,ARTESIAN RESOURCES CORP CLASS A,Utilities,Equity,"124,064.67",0.00,"124,064.67","2,913.00",42.59,United States,NASDAQ,USD,1.00,--
HY,HYSTER YALE MATERIALS HANDLING INC,Industrials,Equity,"124,174.00",0.00,"124,174.00","2,642.00",47.00,United States,New York Stock Exchange Inc.,USD,1.00,--
IIIV,I3 VERTICALS INC CLASS A,Financials,Equity,"124,260.65",0.00,"124,260.65","6,035.00",20.59,United States,NASDAQ,USD,1.00,--
UHT,UNIVERSAL HEALTH REALTY INCOME TRU,Real Estate,Equity,"124,469.80",0.00,"124,469.80","3,185.00",39.08,United States,New York Stock Exchange Inc.,USD,1.00,--
CEVA,CEVA INC,Information Technology,Equity,"124,556.55",0.00,"124,556.55","5,573.00",22.35,United States,NASDAQ,USD,1.00,--
CDNA,CAREDX INC,Health Care,Equity,"124,575.59",0.00,"124,575.59","12,673.00",9.83,United States,NASDAQ,USD,1.00,--
BHB,BAR HARBOR BANKSHARES,Financials,Equity,"124,651.52",0.00,"124,651.52","4,736.00",26.32,United States,Nyse Mkt Llc,USD,1.00,--
LASR,NLIGHT INC,Information Technology,Equity,"122,892.85",0.00,"122,892.85","10,733.00",11.45,United States,NASDAQ,USD,1.00,--
ADPT,ADAPTIVE BIOTECHNOLOGIES CORP,Health Care,Equity,"123,148.00",0.00,"123,148.00","28,976.00",4.25,United States,NASDAQ,USD,1.00,--
IE,IVANHOE ELECTRIC INC,Materials,Equity,"123,357.22",0.00,"123,357.22","12,082.00",10.21,United States,Nyse Mkt Llc,USD,1.00,--
AMRX,AMNEAL PHARMACEUTICALS INC CLASS A,Health Care,Equity,"123,509.75",0.00,"123,509.75","27,755.00",4.45,United States,New York Stock Exchange Inc.,USD,1.00,--
ORIC,ORIC PHARMACEUTICALS INC,Health Care,Equity,"123,581.70",0.00,"123,581.70","16,929.00",7.30,United States,NASDAQ,USD,1.00,--
TIPT,TIPTREE INC,Financials,Equity,"123,635.04",0.00,"123,635.04","6,712.00",18.42,United States,NASDAQ,USD,1.00,--
ANIK,ANIKA THERAPEUTICS INC,Health Care,Equity,"121,422.00",0.00,"121,422.00","5,900.00",20.58,United States,NASDAQ,USD,1.00,--
CCBG,CAPITAL CITY BANK INC,Financials,Equity,"121,454.50",0.00,"121,454.50","4,490.00",27.05,United States,NASDAQ,USD,1.00,--
ETNB,89BIO INC,Health Care,Equity,"121,486.00",0.00,"121,486.00","15,985.00",7.60,United States,NASDAQ,USD,1.00,--
UFCS,UNITED FIRE GROUP INC,Financials,Equity,"121,515.68",0.00,"121,515.68","5,876.00",20.68,United States,NASDAQ,USD,1.00,--
PGC,PEAPACK GLADSTONE FINANCIAL CORP,Financials,Equity,"121,552.32",0.00,"121,552.32","4,778.00",25.44,United States,NASDAQ,USD,1.00,--
YORW,YORK WATER,Utilities,Equity,"122,013.13",0.00,"122,013.13","3,239.00",37.67,United States,NASDAQ,USD,1.00,--
KRNY,KEARNY FINANCIAL CORP,Financials,Equity,"122,201.30",0.00,"122,201.30","15,410.00",7.93,United States,NASDAQ,USD,1.00,--
FSR,FISKER INC CLASS A,Consumer Discretionary,Equity,"122,222.24",0.00,"122,222.24","57,652.00",2.12,United States,New York Stock Exchange Inc.,USD,1.00,--
MOV,MOVADO GROUP INC,Consumer Discretionary,Equity,"122,279.60",0.00,"122,279.60","4,280.00",28.57,United States,New York Stock Exchange Inc.,USD,1.00,--
CNDT,CONDUENT INC,Industrials,Equity,"122,322.08",0.00,"122,322.08","40,504.00",3.02,United States,NASDAQ,USD,1.00,--
CAC,CAMDEN NATIONAL CORP,Financials,Equity,"122,530.52",0.00,"122,530.52","3,662.00",33.46,United States,NASDAQ,USD,1.00,--
CMCL,CALEDONIA MINING PLC,Materials,Equity,"120,758.04",0.00,"120,758.04","9,882.00",12.22,Canada,Nyse Mkt Llc,USD,1.00,--
ACNB,ACNB CORP,Financials,Equity,"120,769.92",0.00,"120,769.92","3,132.00",38.56,United States,NASDAQ,USD,1.00,--
NFBK,NORTHFIELD BANCORP INC,Financials,Equity,"120,780.70",0.00,"120,780.70","12,262.00",9.85,United States,NASDAQ,USD,1.00,--
GCI,GANNETT CO INC,Communication,Equity,"120,851.99",0.00,"120,851.99","59,533.00",2.03,United States,New York Stock Exchange Inc.,USD,1.00,--
HTBI,HOMETRUST BANCSHARES INC,Financials,Equity,"120,926.52",0.00,"120,926.52","5,346.00",22.62,United States,NASDAQ,USD,1.00,--
WEAV,WEAVE COMMUNICATIONS INC,Information Technology,Equity,"121,065.84",0.00,"121,065.84","13,188.00",9.18,United States,New York Stock Exchange Inc.,USD,1.00,--
AROW,ARROW FINANCIAL CORP,Financials,Equity,"119,140.25",0.00,"119,140.25","4,913.00",24.25,United States,NASDAQ,USD,1.00,--
GOOD,GLADSTONE COMMERCIAL REIT CORP,Real Estate,Equity,"119,146.50",0.00,"119,146.50","9,628.00",12.38,United States,NASDAQ,USD,1.00,--
MITK,MITEK SYSTEMS INC,Information Technology,Equity,"119,259.98",0.00,"119,259.98","10,783.00",11.06,United States,NASDAQ,USD,1.00,--
MLR,MILLER INDUSTRIES INC,Industrials,Equity,"119,579.46",0.00,"119,579.46","3,003.00",39.82,United States,New York Stock Exchange Inc.,USD,1.00,--
THRY,THRYV HOLDINGS INC,Communication,Equity,"119,883.30",0.00,"119,883.30","6,551.00",18.30,United States,NASDAQ,USD,1.00,--
HSII,HEIDRICK AND STRUGGLES INTERNATION,Industrials,Equity,"119,929.75",0.00,"119,929.75","4,385.00",27.35,United States,NASDAQ,USD,1.00,--
NRIM,NORTHRIM BANCORP INC,Financials,Equity,"120,073.95",0.00,"120,073.95","2,445.00",49.11,United States,NASDAQ,USD,1.00,--
UI,UBIQUITI INC,Information Technology,Equity,"120,122.64",0.00,"120,122.64","1,044.00",115.06,United States,New York Stock Exchange Inc.,USD,1.00,--
MBCN,MIDDLEFIELD BANC CORP,Financials,Equity,"117,943.02",0.00,"117,943.02","4,134.00",28.53,United States,NASDAQ,USD,1.00,--
CENX,CENTURY ALUMINUM,Materials,Equity,"118,056.15",0.00,"118,056.15","15,039.00",7.85,United States,NASDAQ,USD,1.00,--
KGS,KODIAK GAS SERVICES INC,Energy,Equity,"118,209.36",0.00,"118,209.36","6,456.00",18.31,United States,New York Stock Exchange Inc.,USD,1.00,--
CYH,COMMUNITY HEALTH SYSTEMS INC,Health Care,Equity,"118,304.61",0.00,"118,304.61","40,377.00",2.93,United States,New York Stock Exchange Inc.,USD,1.00,--
MGNX,MACROGENICS INC,Health Care,Equity,"118,727.74",0.00,"118,727.74","16,066.00",7.39,United States,NASDAQ,USD,1.00,--
MLAB,MESA LABORATORIES INC,Health Care,Equity,"118,888.11",0.00,"118,888.11","1,353.00",87.87,United States,NASDAQ,USD,1.00,--
GDOT,GREEN DOT CORP CLASS A,Financials,Equity,"119,012.96",0.00,"119,012.96","14,236.00",8.36,United States,New York Stock Exchange Inc.,USD,1.00,--
ATRO,ASTRONICS CORP,Industrials,Equity,"116,763.93",0.00,"116,763.93","7,587.00",15.39,United States,NASDAQ,USD,1.00,--
ACCD,ACCOLADE INC,Health Care,Equity,"117,159.00",0.00,"117,159.00","14,700.00",7.97,United States,NASDAQ,USD,1.00,--
LYTS,LSI INDUSTRIES INC,Industrials,Equity,"117,236.00",0.00,"117,236.00","8,848.00",13.25,United States,NASDAQ,USD,1.00,--
ICVX,ICOSAVAX INC,Health Care,Equity,"117,263.42",0.00,"117,263.42","11,519.00",10.18,United States,NASDAQ,USD,1.00,--
FDBC,FIDELITY D AND D BANCORP INC,Financials,Equity,"117,277.34",0.00,"117,277.34","2,279.00",51.46,United States,NASDAQ,USD,1.00,--
MPB,MID PENN BANCORP INC,Financials,Equity,"117,371.77",0.00,"117,371.77","5,513.00",21.29,United States,NASDAQ,USD,1.00,--
MODV,MODIVCARE INC,Health Care,Equity,"117,699.50",0.00,"117,699.50","3,050.00",38.59,United States,NASDAQ,USD,1.00,--
PTVE,PACTIV EVERGREEN INC,Materials,Equity,"117,807.24",0.00,"117,807.24","10,407.00",11.32,United States,NASDAQ,USD,1.00,--
SEMR,SEMRUSH HOLDINGS INC CLASS A,Information Technology,Equity,"117,898.92",0.00,"117,898.92","12,006.00",9.82,United States,New York Stock Exchange Inc.,USD,1.00,--
AMCX,AMC NETWORKS CLASS A INC,Communication,Equity,"115,775.33",0.00,"115,775.33","7,513.00",15.41,United States,NASDAQ,USD,1.00,--
SMHI,SEACOR MARINE HOLDINGS INC,Energy,Equity,"115,851.19",0.00,"115,851.19","9,793.00",11.83,United States,New York Stock Exchange Inc.,USD,1.00,--
SMRT,SMARTRENT INC CLASS A,Information Technology,Equity,"116,279.32",0.00,"116,279.32","37,876.00",3.07,United States,New York Stock Exchange Inc.,USD,1.00,--
